dist_to_summit_miles,Mt. Elbert - Northeast Ridge - I - Sawatch,Wilson Peak - Southwest Ridge - III - San Juans,Culebra Peak - Northwest Ridge - II - Sangres,Mt. Oxford - Via Mt. Belford - II - Sawatch,Castle Peak - Northeast Ridge - II - Elk,Mt. Massive - East Slopes - II - Sawatch,La Plata Peak - Northwest Ridge - II - Sawatch,Mt. Lindsey - Northwest Gully - III - Sangres,Mt. of the Holy Cross - North Ridge - II - Sawatch,Mt. Princeton - East Slopes - II - Sawatch,Windom Peak - West Ridge - II - San Juans,Huron Peak - Northwest Slopes - II - Sawatch,Mt. Eolus - Northeast Ridge - III - San Juans,Mt. Lincoln - West Ridge - II - 10/Mosquito,Humboldt Peak - West Ridge - II - Sangres,Mt. Democrat - East Slope - II - 10/Mosquito,El Diente Peak - North Slopes - III - San Juans,Mt. Harvard - South Slopes - II - Sawatch,Mt. Bross - West Slopes - II - 10/Mosquito,Sunlight Peak - South Face - IV - San Juans,Quandary Peak - East Ridge - I - 10/Mosquito,North Maroon Peak - Northeast Ridge - IV - Elk,Missouri Mountain - Northwest Ridge - II - Sawatch,Mt. Belford - Northwest Ridge - II - Sawatch,Mt. Shavano - East Slopes - II - Sawatch,Mt. Blue Sky - West Ridge from Summit Lake - II - Front,Capitol Peak - Northeast Ridge - IV - Elk,Little Bear Peak - West Ridge and Hourglass - IV - Sangres,Ellingwood Point - South Face - II - Sangres,Mt. Sherman - Southwest Ridge - II - 10/Mosquito,Kit Carson Peak - Via Challenger Point - III - Sangres,Mt. Bierstadt - West Slopes - II - Front,Tabeguache Peak - Via Mt. Shavano - II - Sawatch,Crestone Peak - South Face - III - Sangres,Pyramid Peak - Northeast Ridge - IV - Elk,Handies Peak - Southwest Slopes - I - San Juans,Crestone Needle - South Face - IV - Sangres,Mt. Columbia - West Slopes - II - Sawatch,Conundrum Peak - South Ridge - II - Elk,Torreys Peak - South Slopes - I - Front,Mt. Yale - Southwest Slopes - II - Sawatch,Mt. Sneffels - South Slopes - III - San Juans,North Eolus - South Ridge - III - San Juans,Wetterhorn Peak - Southeast Ridge - III - San Juans,Grays Peak - North Slopes - I - Front,Maroon Peak - South Ridge - III - Elk,Mt. Wilson - North Slopes - IV - San Juans,Challenger Point - North Slope - II - Sangres,Snowmass Mountain - East Slopes - III - Elk,Pikes Peak - Northwest Slopes - II - Front,Longs Peak - Keyhole Route - III - Front,Mt. Cameron - West Ridge - II - 10/Mosquito,Mt. Antero - West Slopes - II - Sawatch,San Luis Peak - Northeast Ridge - I - San Juans,Uncompahgre Peak - South Ridge - II - San Juans
-1.3499999999999996,12571.030586,12202.064958744248,13163.49197262821,14147.21951697963,12457.968674263511,12825.910376040152,12509.2854558687,12037.506839539228,11744.831112312686,12353.354817102507,12334.546942779467,12155.778001388771,12502.720442210988,13346.254583268455,11865.865455590878,12232.551844861324,11858.035692252846,12228.158146507712,12126.433228431826,12392.867398049444,12427.91788868686,11091.477353148346,12763.123581170363,12298.877438801128,12525.862411827116,13755.641472695592,12499.334107906043,11754.104302074185,12556.532997186767,12763.804052488933,12298.443215763722,12475.306928535445,13476.44731666876,12600.756838260531,11274.927832016107,12637.941656945977,11680.79377569658,12146.815685041624,12491.166472392957,12568.96353037772,12115.241356727067,12159.661584124764,12324.533670986422,12166.829016196125,12642.080126623163,12094.936569357194,12137.165455148308,11770.188774734535,11278.771709451044,13120.537621443951,12629.120115752921,12650.11689364457,13088.454379947396,12560.132223147786,13286.401362248058
-1.3399999999999999,12575.96091732148,12215.7097609677,13179.72296596259,14143.558857985425,12475.031513363101,12833.040148899609,12528.133594449879,12044.362648209139,11755.577454159014,12368.480379470648,12341.698738377612,12165.19509249732,12507.571594748511,13346.786593821582,11873.403711927444,12245.638519152828,11863.533760990418,12242.667394153183,12136.709503986427,12401.161470479537,12446.41932123756,11092.909503117526,12783.003027940562,12316.932094485754,12538.745453108151,13737.619499151739,12516.951049914782,11755.020061199999,12560.084265762838,12766.52864827723,12322.60899739056,12489.495000082257,13485.334241697838,12573.91960502441,11282.115453587112,12651.535690070177,11687.16565944236,12174.351513542759,12499.270141344326,12581.710756465958,12136.450909587838,12167.39750654071,12337.192758100644,12177.489814641887,12651.03419142335,12118.109311430208,12141.322975006022,11767.914361296278,11297.397500869207,13123.374446996648,12632.789295904513,12653.255362430586,13087.091355446715,12570.133397871625,13290.931982942282
-1.33,12589.720264287247,12228.582138166325,13199.43396495265,14139.898198991217,12477.436586063912,12841.582297558127,12548.57759733403,12051.44458277535,11778.631708201277,12382.790081563317,12346.627722569541,12175.922272499678,12512.17944429272,13351.362069356108,11880.941968264011,12258.725193444332,11872.887593119549,12257.176641798653,12146.84855028214,12425.02147068641,12470.50389631817,11106.534740284318,12800.882825967701,12329.607570675125,12552.368841987207,13721.556027839057,12534.148648285995,11755.020061199999,12563.908214721268,12774.706900407054,12349.164275467374,12498.742476293528,13494.80778153546,12547.639407529687,11288.471173192602,12662.467823966137,11689.356822356083,12181.008670005342,12512.112749271968,12593.425983744582,12145.925012269952,12178.689817555964,12347.563955331943,12187.402942762727,12659.392169654242,12147.32013693271,12145.751192331414,11769.330440904818,11317.97621097936,13125.314943218193,12636.458476056103,12657.52750827068,13087.419370688434,12589.260701848085,13295.733463067038
-1.3200000000000003,12600.11426712087,12241.297717054478,13216.888604405682,14138.522708663057,12478.602433187181,12851.930501357278,12559.484440538014,12063.89494641834,11802.089924930411,12390.127717266776,12363.388527499737,12186.487155282128,12514.554049614311,13358.976304472633,11887.348005933209,12271.335315683249,11882.17148553321,12271.685889444123,12155.648490895446,12446.461492238825,12492.12988077978,11112.991549410926,12810.480676684621,12351.620206891828,12566.99323879544,13705.492556526375,12551.258010589114,11751.197827607193,12567.953790537063,12782.88515253688,12371.908365654906,12503.770452478122,13504.649016728135,12525.86829349095,11293.053211532777,12672.800065062751,11691.765101719748,12192.734568786678,12531.721228335422,12605.84591331682,12155.08240360201,12189.982128571219,12359.069233138667,12197.319603170105,12666.962833981544,12175.612589939064,12152.31871517792,11772.83334546472,11348.734993095377,13127.760678949742,12640.173222413121,12670.641310413666,13087.747385930155,12608.18080699714,13301.166786251575
-1.3100000000000005,12613.418865668458,12254.01329594263,13233.59147040894,14139.540987045719,12484.696181502877,12862.278705156426,12575.011039985291,12077.57373459032,11827.137919339317,12397.465352970237,12382.722864827118,12196.522025888973,12515.062931244187,13368.187368117828,11893.317851898308,12283.783712044176,11893.34950246769,12286.821079180394,12164.448431508752,12469.264041455965,12511.844838618548,11110.941679785203,12819.35692098387,12361.090503805486,12579.619736629098,13689.429085213695,12567.027492326453,11748.146374937218,12569.239799970206,12793.411182760306,12398.750232402894,12508.862417540058,13514.784148790422,12505.475076662256,11297.635249872954,12683.132306159363,11694.841996281526,12217.459932862665,12546.537484674061,12620.21855264622,12166.292514218261,12201.456781425852,12378.940100078018,12207.348968979697,12673.561621342022,12206.229640274283,12158.886238024428,11776.672953724423,11379.493775211395,13126.487018525815,12643.991938195977,12683.755112556653,13088.539481675727,12626.13137340679,13308.116086591495
-1.299999999999999,12629.011848097729,12266.569774065132,13251.118369326603,14140.559265428383,12487.827475000795,12872.624414299125,12586.403318769479,12094.639962425063,11850.012027493261,12408.951984085714,12403.560015480529,12206.898371805428,12515.261408408413,13377.985857204403,11899.287697863409,12296.387755673439,11902.619156060533,12301.97078882186,12176.156721083044,12479.788481147945,12529.10014751144,11109.54678171934,12822.353963136195,12376.590446776752,12591.25777654224,13682.782347099683,12577.274718933859,11756.99152531769,12573.131568859279,12803.982066647948,12416.155760481033,12514.31374500272,13524.880092922194,12489.794343548463,11306.657938736893,12689.911240559357,11696.390582455013,12233.279379878933,12561.903235758013,12634.591191975622,12183.999209361766,12212.998305870333,12395.14307271306,12217.378334789291,12680.084626405242,12234.030494218174,12165.996678290145,11780.233372274444,11410.25255732742,13121.16156049897,12647.810653978833,12703.065605715201,13091.909088273802,12644.081939816444,13315.64324655469
-1.2899999999999991,12648.694842269337,12279.052561303137,13267.656802468638,14139.989940446852,12485.72660207691,12882.93044060551,12617.94604553469,12111.267035098454,11870.18742104095,12422.672261063472,12420.446765695686,12217.503199190414,12516.297564234994,13384.35885345796,11905.257543828508,12310.426150587256,11908.617363518919,12317.120498463324,12188.069544153228,12489.026993052348,12541.385207709318,11123.451390598893,12825.344103104699,12396.105921077346,12601.461041877132,13679.67612339771,12587.271166416125,11763.76935144472,12575.959410263005,12815.381006485515,12449.758825376222,12519.765072465383,13535.271841662901,12474.217034787684,11317.596145668154,12689.564380843014,11694.266123837502,12249.120783201975,12582.365656295326,12644.682629016967,12201.630418838424,12224.53983031481,12414.483617750637,12228.101913873525,12683.119568693995,12268.29446940567,12175.033152057411,11780.940834317682,11441.011339443437,13120.972048601758,12651.277685260238,12723.049069461,13095.095231217794,12651.840351885667,13322.740498582321
-1.2799999999999994,12666.407217625041,12291.535348541143,13283.556209397037,14137.979612601483,12488.666448054964,12893.236466911896,12633.255328440122,12127.794551670931,11890.960943309234,12436.392538041231,12445.521622270415,12226.275669200184,12515.191615373213,13390.211041349843,11911.227389793607,12324.464545501072,11903.502826443799,12332.27020810479,12200.765518542128,12497.096506568056,12553.670267907195,11143.375518832563,12828.276050809667,12406.734898704988,12611.606597432981,13676.569899695736,12596.715047188916,11767.838179321092,12577.955809709276,12826.78418034481,12495.32735050161,12520.037667820134,13546.12759675711,12459.091529297597,11334.966389415784,12689.21752112667,11695.475625716215,12265.025251058181,12596.616500004984,12654.300005277559,12219.163001195,12235.247237027517,12427.920611834677,12239.22307543889,12686.15451098275,12295.993630332656,12184.069625824677,11780.046904293771,11471.770121559455,13121.839254892038,12654.582481542355,12742.135530666852,13096.133347805844,12654.543774738828,13328.784190586133
-1.2699999999999996,12682.27314671355,12305.009301177757,13299.632066601258,14135.969284756111,12493.099523517798,12903.542493218283,12654.580013965657,12146.15200129524,11912.430341229676,12443.752321616297,12458.725904143226,12233.166517555013,12523.495353361388,13393.94915915473,11917.197235758706,12340.439120511859,11901.97243979251,12345.400078521012,12213.615444436542,12502.281786998117,12566.442530641665,11153.216550777342,12831.965843671627,12425.729990494705,12622.288244665451,13666.813040333038,12606.98433696916,11771.538770701774,12580.67782580988,12838.976189763102,12494.001065551776,12518.744559372404,13558.095566980901,12443.667943972114,11361.475906290556,12689.689859500008,11701.487523838676,12284.378608743893,12605.310166300611,12661.826368542426,12239.658739904797,12245.917395162234,12450.55112396928,12250.034131144168,12684.048748348367,12343.95562034555,12192.618258898194,11778.257099632607,11502.357026528229,13120.641271261775,12657.887277824471,12760.838319185697,13097.171464393894,12658.848105878094,13334.871631715012
-1.2599999999999998,12694.910917937397,12319.258754868055,13312.930687662834,14133.418639991327,12498.913802288695,12912.898609240552,12676.615847221587,12159.755923166325,11931.71501545427,12450.796535030666,12466.769436184311,12242.47601167584,12541.55555064116,13399.065942645648,11923.312089855553,12358.671090646545,11904.96380306896,12356.911410837554,12227.915926617588,12502.752558298891,12585.172563240572,11162.368196704401,12847.903701372386,12441.348222661716,12635.68672656459,13650.545019425193,12614.436865162877,11775.150501123433,12588.19385754907,12851.263974549733,12512.560306842084,12515.126518138426,13570.777911027566,12426.358625885632,11387.98542316533,12691.388236902309,11707.639616687375,12297.395418642256,12597.039391955943,12668.527544167428,12266.37260205053,12256.290834536341,12467.88204823946,12260.119452128327,12679.821543051203,12371.053114776762,12200.223197384956,11777.24595825938,11531.610812552466,13117.41440323036,12660.675479753301,12778.77327575806,13097.856070603779,12680.719040707068,13340.441101994416
-1.25,12708.317786688553,12333.508208558354,13323.185200615662,14130.403363649391,12502.905497889715,12921.951358400922,12706.505004364897,12167.813634098602,11948.618652801573,12454.024586960979,12479.123372926559,12249.91777967537,12546.344454623753,13410.468424648081,11935.684671076358,12376.903060781231,11907.99433567225,12368.422743154097,12242.970888548096,12509.38845964424,12603.90259583948,11168.804873274108,12866.689141232353,12451.964371524937,12647.137855051558,13634.276998517349,12620.6963504219,11782.892194582126,12593.594883902864,12866.42335453841,12541.49538496599,12508.472138191835,13584.764458283551,12409.736511748511,11400.390555972408,12693.086614304608,11713.89485495212,12305.152459066167,12590.827946898968,12675.12625341433,12296.11411696203,12266.542836116518,12479.505377185313,12270.169382806587,12679.681494783865,12399.535208761648,12207.828135871718,11774.133278155678,11560.864598576705,13111.954172224388,12663.438916009678,12795.788669565869,13096.828595361985,12702.589975536042,13346.128260056103
-1.2400000000000002,12722.718233486183,12347.594176500786,13328.970237120848,14127.388087307454,12505.015811879024,12931.004107561293,12718.012217999996,12177.076592362573,11963.464055129827,12446.164281820076,12494.26504880313,12258.31928045938,12546.12901492081,13423.293800507869,11948.057252297163,12394.972856179706,11905.130315844803,12380.00276670451,12260.81870161401,12519.934903207146,12622.517049311527,11170.931911781554,12889.281450437413,12469.725798249987,12657.181271488314,13618.008977609505,12622.801848142093,11790.79971947994,12597.555424258368,12882.419195152886,12580.080019793588,12503.826318655756,13599.45415396397,12404.436804292793,11412.77444099372,12694.784991706909,11724.992333923798,12314.91505265676,12600.8077636308,12681.514865533769,12326.160333040194,12276.794837696696,12490.193860573156,12278.388511260211,12687.450809453208,12418.083120970403,12216.087331312276,11771.787171992375,11590.118384600943,13111.531811935722,12666.664431396424,12810.879316825303,13095.801120120192,12725.77845871811,13352.068731850248
-1.2300000000000004,12732.88537746606,12361.498341547804,13331.820242829739,14124.013663003752,12507.2206319567,12940.007543106522,12729.167935288295,12186.245040392441,11978.638240017961,12438.303976679175,12494.479047095372,12262.494978760438,12548.656159230057,13438.900979300986,11960.429833517966,12413.041473774885,11907.103806303876,12392.394400611132,12280.540435869883,12521.393532321747,12639.895804987913,11179.876822750997,12906.40502463275,12485.847468993124,12662.91456952334,13613.206505697795,12622.434868066353,11799.033564959711,12599.0161512,12895.29361234922,12608.082417295129,12508.300633248544,13614.062554151189,12399.137096837072,11420.787280101278,12700.659610277848,11738.565224345413,12325.865893950076,12605.489083097496,12687.903477653208,12339.826419031517,12286.268273591355,12497.316133288185,12286.607639713835,12695.220124122552,12441.64397948356,12225.159127755645,11776.072365722823,11619.37217062518,13112.641586526684,12670.51396609051,12822.39300861617,13096.032007858821,12749.301734706369,13357.342102521585
-1.2200000000000006,12741.063508247853,12375.402506594819,13333.011851968567,14120.339950832875,12510.64904022312,12948.949594614089,12734.84864496154,12195.076752404831,11994.62050199455,12428.975344113049,12499.638681605938,12268.641274037125,12554.349642403538,13451.936639447546,11972.802414738771,12427.835838121864,11907.000273952011,12404.786034517756,12299.520168748948,12524.190991139607,12657.2745606643,11190.223689496253,12923.342059233953,12505.454508689005,12671.608335571924,13610.977747305538,12622.067887990615,11805.052329027632,12600.033211599995,12906.899612043106,12621.104194022973,12512.774947841332,13628.12678113027,12397.091546531596,11420.057440121353,12707.18357141425,11755.092374157259,12339.602945698209,12604.337693966663,12685.286699443268,12353.492505022838,12292.543417129036,12502.717187318156,12293.440445148957,12711.564394716577,12468.604362757269,12234.230924199015,11784.504311689834,11648.625956649417,13116.218810371873,12674.363500784593,12826.819904336857,13100.39407061193,12770.592724444949,13362.435476928491
-1.209999999999999,12747.009279565598,12390.747772857429,13332.358419215465,14116.666238662,12513.064214751736,12957.891646121656,12737.041090000002,12207.534446353331,12010.517055830267,12418.603885930615,12507.665292178133,12272.207152188828,12560.074200982053,13462.778455888552,11985.174995959578,12439.815012187939,11914.207915302382,12417.17766842438,12317.660115734785,12526.847232692326,12674.65331634069,11203.922172688226,12930.212670021207,12515.834643692075,12683.778296484226,13608.74898891328,12628.96628783433,11809.800803850938,12609.0227132,12912.102537445771,12636.637761083733,12523.930302050316,13643.392390560628,12395.121998451454,11419.327600141425,12713.707532550658,11773.020997925843,12354.475096676571,12606.611830808359,12683.281957927496,12370.115105446861,12298.818560666718,12501.245862449778,12299.28581053423,12728.907351930395,12493.942870474059,12242.464363466204,11790.554920616465,11677.87974267366,13118.906792107893,12676.43336960028,12831.246800057543,13104.756133365037,12785.05781599697,13365.957062480353
-1.1999999999999993,12751.886679927557,12409.347919655942,13329.85304215366,14112.055420616425,12514.599713844105,12967.132459381719,12737.041090000002,12220.80403074277,12025.63238786957,12408.232427748186,12516.563668549832,12275.59087222885,12565.494983821249,13474.488859591005,11997.547577180383,12438.286825307217,11929.827460765357,12429.569302331001,12334.37139264268,12523.712072661274,12689.19027393865,11234.195412560075,12934.359474870671,12529.116296073214,12693.114344006372,13608.56965946272,12637.092396540185,11816.794136737331,12619.238539154865,12914.930414840208,12665.504434953164,12535.481696470008,13659.537554248556,12392.283536247829,11427.595766436343,12714.574598549574,11793.170521672919,12384.845688662155,12610.136149775431,12684.53239068573,12393.55651903871,12304.601128548495,12498.26566369511,12305.139551331922,12745.843418216407,12516.085998842778,12250.095031063895,11792.172926170893,11707.127026037097,13120.700737567899,12678.128416821179,12839.105154389057,13109.270042872673,12799.52290754899,13366.798327999999
-1.1899999999999995,12757.080701146111,12427.948066454455,13325.375407388185,14106.68929629383,12521.139132546705,12979.321466207362,12749.19965705648,12232.870276712749,12040.939199948198,12411.917871441516,12522.831969890945,12278.648155533527,12570.157084609564,13486.69497702195,12008.550752903046,12436.758638426498,11939.283886896195,12439.456341624456,12348.680012211309,12528.188088992407,12703.276029830433,11263.016421967364,12930.13613113995,12554.296032850523,12698.107205168297,13615.454351157761,12644.395272121581,11823.89347018893,12625.939515838181,12911.754542398277,12692.79516961894,12549.720069514253,13678.409355651007,12389.394426579376,11442.085996636442,12714.007974113249,11813.44695323512,12402.576492849117,12615.446726745935,12685.782823443964,12412.948100538777,12309.386597100538,12496.468953812537,12311.029612371742,12762.21179048785,12545.804142678518,12257.725698661587,11793.054390171854,11736.334581794248,13122.484693606943,12680.894586778319,12847.69128135393,13114.245566278334,12807.015218844159,13366.470244
-1.1799999999999997,12763.383391565238,12446.753211898184,13316.136317403725,14101.323171971235,12528.170315033234,12991.510473033006,12759.421110740645,12246.215268713966,12060.068306643489,12417.46167620999,12524.481824166367,12281.387912183587,12567.35820520936,13499.2157513275,12018.468313864332,12441.04807328008,11942.704691011528,12448.369568483602,12362.619428789536,12526.872784367706,12717.361785722216,11293.890665554925,12943.060046429684,12582.11362804437,12695.47141999963,13622.339042852802,12646.896156017416,11830.957072142537,12630.347228737677,12908.3671364069,12709.311626509174,12565.70143651463,13699.382980043025,12381.93777454787,11456.576226836543,12713.441349676923,11834.170693340875,12409.836623756217,12618.836855946563,12697.653896655753,12430.045120899062,12313.025328400001,12500.136280173107,12316.919673411561,12778.580162759292,12560.13349872413,12264.412212995561,11794.81983640176,11765.5421375514,13123.595803873372,12684.894795794851,12859.182346011645,13119.221089683995,12810.233323206974,13367.72863335967
-1.17,12769.876579645075,12466.431695948975,13307.68902758066,14093.126187556836,12531.59563406662,13003.448612147758,12775.797257346228,12260.514075100671,12079.19741333878,12429.766752150828,12520.944931081198,12282.656730176262,12562.778830476429,13509.534103458363,12028.385874825619,12450.722969339513,11953.278472542583,12457.282795342748,12375.136585195401,12531.048142666197,12728.861194606186,11302.305530498357,12956.468375098046,12595.260684690762,12695.567554851443,13629.223734547842,12649.397039913249,11836.057851453395,12633.038462,12906.301800421517,12734.321734234309,12580.886144801976,13722.12832090481,12373.779204132576,11474.050524119835,12713.776615359024,11855.691544590072,12419.537772274974,12618.245513126545,12712.06329257774,12447.39195640804,12313.025328400001,12500.871614336194,12323.47328040014,12791.781466364,12590.441798089481,12270.687782506693,11798.080760572,11794.749693308551,13120.602709042618,12688.895004811384,12872.510386271144,13125.059972213516,12814.737338873554,13370.079168
-1.1600000000000001,12777.577155129704,12486.110179999767,13301.285845180122,14082.794389929913,12536.499815785552,13013.801022685931,12787.37482371796,12272.413985234336,12097.57852874675,12454.290338969491,12526.536264617638,12281.734927051642,12567.854287137456,13519.28283595011,12038.303435786906,12460.397865398945,11963.91160299351,12466.196022201893,12387.768247541386,12528.608826694639,12738.618027270597,11331.307168848885,12969.867367403827,12609.752293689335,12696.835096825702,13635.22767739882,12651.78115013115,11839.653557594547,12636.323921502837,12904.378522566692,12764.22281802632,12593.392730994898,13745.345324713173,12372.442511130232,11491.619396722315,12716.602944644254,11874.878603968114,12430.30329211337,12621.841197900385,12727.940288968586,12468.331412200943,12318.792637162873,12499.91591901392,12330.177995387048,12804.89207712102,12618.153704665698,12276.963352017827,11799.016125600001,11823.957249065703,13119.63639513259,12693.921598346946,12882.257663361988,13133.72371942124,12827.667624026973,13373.792550855376
-1.1500000000000004,12789.466284575528,12504.378390425323,13297.453896497418,14072.46259230299,12540.448300544127,13024.153433224104,12796.672157679419,12283.852581247957,12115.830095683254,12478.813925788152,12530.983796178805,12280.819876137473,12569.03324186794,13532.672402520118,12048.220996748194,12473.19681755796,11974.353122024433,12474.215592245566,12401.164871553023,12520.632070047017,12748.37485993501,11364.840693214692,12983.265958057656,12679.75104547278,12699.435108463584,13640.628714783226,12653.95034619113,11851.252975236474,12635.070290512556,12902.822650845988,12797.693239667768,12605.89931718782,13767.448512633307,12372.988201712002,11509.00047508948,12719.429273929483,11890.940317351218,12445.561276594613,12628.165109329431,12746.235546074598,12483.791014599836,12325.436130357266,12496.428246232495,12339.026712224224,12819.484573437281,12635.427506868373,12280.047525078973,11800.318102243402,11853.164804822854,13120.91634800747,12699.353100812526,12887.383253577933,13142.387466628963,12840.597909180393,13378.340441161763
-1.1400000000000006,12798.653635241546,12514.037691580092,13294.701231138779,14054.6048906525,12541.965228303168,13034.505843762276,12818.047037103264,12294.455302491573,12133.06245582248,12488.92953525977,12526.154165605903,12279.902480851519,12573.414198356784,13546.970573167251,12058.13855770948,12486.21194837363,11974.353122024433,12481.175885125627,12414.528470926813,12525.919414361417,12756.886828650744,11394.473129231239,12992.461707738812,12692.393254169647,12697.08728052722,13646.029752167635,12656.119542251112,11862.370375457109,12638.239774854406,12901.34643328827,12828.702925547266,12614.037973723794,13787.930100504904,12367.12675802633,11525.522324541125,12722.255603214713,11904.728358754144,12460.803891870431,12638.956906541296,12764.53080318061,12494.532801624342,12330.889802493313,12496.808934019567,12350.757612984293,12835.379162240102,12653.826148893117,12282.486460104084,11807.416264716754,11882.372360580006,13121.591816572454,12704.784603278109,12889.959489402638,13150.988855656637,12867.219784346691,13384.759523069006
-1.129999999999999,12806.760905799352,12523.69699273486,13293.394286343339,14035.53629289908,12544.900390272987,13045.40790836873,12830.925206756376,12304.801825481223,12149.630539159654,12494.14280149846,12519.049284821474,12279.063103223183,12573.026450260324,13563.375976394473,12068.034363242159,12499.55642511095,11974.353122024433,12488.136178005689,12427.123484020953,12534.033570052607,12762.740225275329,11409.224015633827,13001.016144130232,12710.233909428132,12694.414266685124,13651.430789552043,12653.677057933917,11873.234066299026,12646.57226178134,12903.665902521267,12859.243963738963,12621.746116739094,13810.00819019618,12360.707686098443,11542.044173992772,12725.330112436743,11916.217129973276,12474.666113925947,12647.99680834101,12777.158383353404,12505.274588648848,12333.695277034445,12491.661457176931,12363.13971708792,12850.666450220082,12676.276947037906,12284.925395129194,11817.730634324465,11910.412141135994,13121.440584595659,12708.783521008896,12891.315518119092,13159.38712691737,12907.330587989458,13392.037942486368
-1.1199999999999992,12815.127771200987,12528.05839823747,13291.657618098645,14014.945400457866,12553.12884078868,13056.48823651719,12847.609785086748,12314.863950697145,12165.160188094493,12498.076149800485,12513.403596182568,12279.976398727218,12582.062086988692,13578.76917356146,12073.039502426573,12513.396226684501,11982.988600473045,12495.09647088575,12439.71849711509,12540.154618165338,12768.593621899914,11417.9441152026,13007.772512175447,12714.331715811108,12696.332028209823,13655.17153541994,12647.952814838167,11885.744741244003,12661.952707863442,12907.073732035175,12892.125701830602,12628.673077364938,13832.342913906432,12354.344741108249,11558.257166929856,12728.498601818608,11930.142134237663,12491.996104062846,12639.886060174069,12789.628074594573,12513.475410437128,12336.500751575575,12493.202039502738,12380.086884088976,12862.285333966218,12692.706831602147,12284.702525858536,11824.413244899511,11935.63567505556,13119.608742248163,12712.717512631742,12902.329389898277,13167.785398178103,12920.247305777237,13398.645617378434
-1.1099999999999994,12822.281762154327,12522.378736328868,13289.930051075484,13987.690386126484,12557.751783099235,13067.568564665651,12861.701500669504,12323.189182884318,12179.619877157176,12483.659626302742,12522.159362101114,12284.380207833421,12593.093114259982,13593.847442533286,12078.044641610988,12527.236028258052,11996.602833077824,12502.255549308955,12460.20264954363,12547.638765826934,12775.136428600477,11429.317990758522,13013.979276060089,12730.306658660058,12705.619754424162,13658.70332262872,12642.228571742415,11898.94577764302,12679.527602790242,12912.725235866854,12920.451241735165,12635.019220587817,13854.636393822215,12347.962598550681,11573.997747910376,12731.667091200476,11945.823851568466,12517.278291876535,12635.960272406672,12802.910462597829,12521.482065872964,12340.105234071929,12500.555373779831,12399.281097208705,12873.904217712352,12710.700622935477,12284.348696530304,11838.625595934192,11960.85920897513,13119.843445210558,12716.685987797262,12922.312039868018,13174.449786208786,12917.458975930598,13404.485204207629
-1.0999999999999996,12828.558825046359,12516.699074420267,13289.27704951028,13960.435371795102,12560.697970243358,13080.303177051102,12877.965709264623,12331.040603011717,12196.684830376993,12469.243102805001,12535.004901476452,12288.976394966705,12602.212829540691,13611.01166008004,12083.049780795402,12541.085404019714,12013.046379252939,12512.078604712084,12481.772769346908,12546.687262784593,12790.355685273034,11444.81379104637,13022.921216963863,12742.99793053638,12718.200051679525,13662.2351098375,12651.931886268474,11912.84335266263,12687.094865631392,12919.262731997758,12947.848159056672,12641.64217213433,13863.368106324688,12337.855044105629,11589.738328890895,12739.313759128081,11964.306141986943,12526.937230605747,12638.247303660768,12816.810665461751,12529.984483203363,12343.90031086835,12503.611958523368,12421.66266540773,12885.241266801195,12725.71357873836,12284.349631918,11856.216934005482,11986.082742894696,13121.04188190265,12720.831746908281,12940.275349824491,13176.129892402341,12934.67520162718,13410.348810256346
-1.0899999999999999,12833.076858156606,12511.52702599763,13284.886859665006,13935.97007500497,12564.9887476468,13093.789558295193,12890.866691447516,12350.671665038279,12214.890349136165,12469.639011783547,12540.826018422207,12294.332105336038,12611.514650635483,13629.09286193251,12088.054919979815,12554.93719075371,12023.579857444302,12525.431988072361,12503.864848793393,12554.164885398492,12805.574941945593,11471.384016953849,13033.19411036042,12769.883357797004,12720.787146441447,13666.421519507969,12665.803699813032,11921.65484665819,12693.033894997865,12924.604576675853,12982.041610655691,12649.300520271854,13869.392970568932,12327.914897879102,11601.80717944709,12747.52424384702,11983.81599286993,12540.717495909834,12641.318686722741,12830.875834705756,12540.691503178847,12347.695387664773,12508.463111060892,12440.410819594023,12896.474384200792,12738.136370107359,12288.505357636352,11862.129816701981,12011.306276814264,13124.686657842874,12724.90986116883,12956.34423888124,13177.809998595896,12973.504955641598,13416.40203795269
-1.08,12838.055403986811,12508.669285224878,13278.659602351656,13914.211006079438,12569.926545247989,13107.275939539282,12893.644957949415,12370.663411759677,12236.97703895091,12489.679252597862,12539.541638101191,12301.134627040128,12619.710880534747,13648.459843613356,12093.060059164229,12568.550362804259,12035.562186278348,12538.78537143264,12525.53784633946,12562.707454230453,12820.794198618152,11492.011348011654,13040.335902487483,12782.893578313788,12726.136819177,13673.07671456318,12679.67551335759,11927.789820260194,12699.76619859992,12929.50325276731,13013.247678846243,12656.95886840938,13874.671108325518,12324.04482143129,11613.807527647416,12760.526903345357,11986.98565811673,12571.958294831495,12644.782202005428,12845.62781826822,12551.39852315433,12354.324910401996,12513.005262824217,12458.92220943618,12906.935533665299,12755.508771874342,12292.661083354702,11872.435347185197,12036.529810733831,13129.16175087753,12728.763906527152,12966.210572731121,13179.216094920268,13012.334709656014,13423.167677802505
